"","Modo","decil_renda","RM","share","frequencia","frequencia_sd","ticket","ticket_sd","gasto","gasto_sd"
"55","Aplicativo","5","Brasília",0.00268636668905306,4.9738366568752,3.40342964277702,33.7029935861487,13.4930824097634,1689.86520381276,1014.36830937617
"56","Aplicativo","5","Campo Grande",0.00201477501678979,8.66659602438391,7.50555349946513,23.0774817674336,9.38120106027652,2268.61163151962,1755.37584913697
"57","Aplicativo","5","Cuiabá",0.00268636668905306,7.33990705260973,9.52190457139047,21.8729145867131,24.4200639024553,1180.92209112299,1438.56772673378
"58","Aplicativo","5","Fortaleza",0.00470114170584285,2.61460042720026,3.24893144826965,27.1473043103935,16.1257763194447,1000.01092773975,1997.7855331961
"59","Aplicativo","5","Goiânia",0.00335795836131632,2.72384116858217,1.78885438199983,44.4032617372276,19.7359121907248,979.400322878197,648.368320879421
"60","Aplicativo","5","Manaus",0.00134318334452653,6.12719109117421,3.06412938514171,22.0713801013757,14.0042498013996,1372.98442250119,343.427621486682
"61","Aplicativo","5","Porto Alegre",0.00268636668905306,6.76697559338362,2.6016376608818,21.7751403606374,12.0049242500734,1592.34584417654,1201.10975485174
"62","Aplicativo","5","Recife",0.00873069173942243,4.97621425405262,2.54027389330195,33.4192099273086,22.3691324207357,1735.90749556816,1245.7422689037
"63","Aplicativo","5","Rio de Janeiro",0.00268636668905306,11.1008056278182,10.8333333333333,17.244548961342,6.16449511314593,1693.38338449654,985.136706249442
"64","Aplicativo","5","Salvador",0.00402955003357958,4.79343967816465,1.76907592534341,34.020484939086,22.0038138550267,1911.21047100466,1244.24334402345
"65","Aplicativo","5","Vitória",0.00268636668905306,4.33333333333333,0,15.8927192199043,6.60538353668178,826.421399435026,343.479943907452
"66","Aplicativo","5","Zona Rural",0.00268636668905306,7.86558750477026,10.4788146064121,31.2563376973818,20.8379143130177,1965.29784624513,1707.29713750517
"67","Aplicativo","6","Belo Horizonte",0.0073875083948959,7.3722538225643,6.60608840694734,32.3744727017643,32.9240255088449,1585.72191730897,983.754480145973
"68","Aplicativo","6","Brasil Urbano",0.0241773002014775,6.48702045781777,5.3426175803841,25.3452571858191,18.8231209859256,1587.71409264421,1376.9177313802
"69","Aplicativo","6","Brasília",0.00402955003357958,11.2194401886507,11.0688083603665,40.9333781198115,59.6222997222236,1966.26817524,1772.05184021988
"70","Aplicativo","6","Campo Grande",0.00402955003357958,14.4378217585576,11.1886185557103,19.0895523996361,10.5521877668409,2867.21341565732,1790.62776311177
"71","Aplicativo","6","Cuiabá",0.00134318334452653,6.5316456946315,3.06412938514171,18.7155837837936,10.8364114216838,1267.740246924,152.961338906274
"72","Aplicativo","6","Fortaleza",0.00335795836131632,3.58945907795314,1.78885438199983,27.9026045052261,24.743486617694,818.582807258163,614.117421084926
"73","Aplicativo","6","Goiânia",0.00201477501678979,4.33333333333333,0,22.4303553283795,11.2205124660151,1166.37847707573,583.466648232785
"74","Aplicativo","6","Maceió",0.00134318334452653,4.33333333333333,0,52.8302502890143,42.6031835664895,2747.17301502875,2215.36554545745
"75","Aplicativo","6","Manaus",0.00268636668905306,4.81252404653101,3.40342964277702,24.792205496587,4.49070892695871,1352.44537887777,803.826811861029
"76","Aplicativo","6","Porto Alegre",0.0094022834116857,7.54695473206926,6.18616361476321,23.0945954552478,51.2031972458731,1200.01771745054,1093.0537484628
"77","Aplicativo","6","Recife",0.00873069173942243,4.80531745875242,5.76646657426684,30.3433272855396,41.4466422032362,1100.20564102227,1337.75839115578
"78","Aplicativo","6","Rio de Janeiro",0.0073875083948959,7.94343793007923,9.25715666362785,55.9382693867714,42.4337975091923,4188.87771410163,3985.74180817391
"79","Aplicativo","6","Salvador",0.00470114170584285,4.34507837045982,2.4070003725905,35.0459300075987,31.0491263583864,2019.80534258912,1865.44382900207
"80","Aplicativo","6","São Paulo",0.00537273337810611,12.9589841052789,9.10073693161234,20.7037617784037,4.56069154374014,3289.88258161374,2395.15046162628
"81","Aplicativo","6","Vitória",0.00402955003357958,4.33333333333333,0,38.0554813857046,32.4103944231888,1978.88503205664,1685.34051000582
"82","Aplicativo","7","Belo Horizonte",0.0073875083948959,4.81971321277889,3.55391376236158,33.4549685116657,37.9857947505154,1728.71061825833,2469.21548337929
"83","Aplicativo","7","Brasil Urbano",0.0288784419073203,6.56517002595749,7.08569597754217,46.1045360424804,60.4559641505655,1814.45728959551,1667.11509952905
"84","Aplicativo","7","Brasília",0.00604432505036938,9.3724531325108,8.99090761564629,56.8985181159027,71.2197536894535,2288.33861897451,1884.53450294761
"85","Aplicativo","7","Campo Grande",0.00470114170584285,4.0395392841502,2.86651900690214,44.6276483675001,30.9898513533828,1489.38645682204,1513.07704987457
"86","Aplicativo","7","Florianópolis",0.00134318334452653,24.1049364005399,3.06412938514171,12.4083927011571,3.91030049996161,3518.48187799758,649.35029929923
"87","Aplicativo","7","Fortaleza",0.00268636668905306,9.11239018879234,6.94088797820033,18.189342411776,13.490013590307,1786.52597501877,2118.29752732393
"88","Aplicativo","7","Goiânia",0.00470114170584285,6.76599089081327,3.40944843403425,26.5614716981534,28.0597732103994,1721.1820522467,1385.32804042254
"89","Aplicativo","7","Maceió",0.00134318334452653,6.55900177092267,3.06412938514171,19.7300460420541,7.79231672867575,1696.06664737621,1327.7485451696
"90","Aplicativo","7","Manaus",0.0073875083948959,5.74149036905335,4.21469291451185,23.6919148278968,23.1854863301082,1128.27488907649,800.117782220502
"91","Aplicativo","7","Porto Alegre",0.00805910006715917,8.52291287374836,5.63023045260982,19.8191571192951,12.3264970432017,1605.01065911518,701.792587255859
"92","Aplicativo","7","Recife",0.0073875083948959,3.08192690461098,2.66855993397415,23.9256851470711,20.9116662850712,643.98590495606,1640.32397153955
"93","Aplicativo","7","Rio de Janeiro",0.0073875083948959,11.1857675641163,9.32835364993104,27.6331595534355,15.3543300387057,3912.01976223574,4068.02925796219
"94","Aplicativo","7","Salvador",0.00335795836131632,5.88279988210025,1.93792558049982,24.4706252961892,14.1356588102571,1542.45156685898,681.534801693941
"95","Aplicativo","7","São Paulo",0.0094022834116857,5.87726294727749,5.9536775144675,65.7093401552381,120.838453928384,2646.17577659474,5171.17368202098
"96","Aplicativo","7","Vitória",0.00470114170584285,4.33333333333333,0,13.2057344586251,5.87730015762826,686.698191848503,305.619608196669
"97","Aplicativo","7","Zona Rural",0.00268636668905306,5.74326400044961,3.40342964277702,15.3930185929607,6.93432524955865,968.107447230988,549.925046407842
"98","Aplicativo","8","Belo Horizonte",0.010073875083949,6.72568038375698,7.0704691776101,36.2443605474032,51.7719873928502,1504.57996381032,1680.96977947623
"99","Aplicativo","8","Brasil Urbano",0.035594358629953,6.78218427047881,6.59147852143451,22.3655247844426,75.0922249745531,1237.92637635923,1260.86923338871
"100","Aplicativo","8","Brasília",0.00671591672263264,2.79799698336665,2.06559111797729,76.9433566234953,86.8718540533507,1111.26895442772,695.909665708608
"101","Aplicativo","8","Campo Grande",0.00268636668905306,5.20698754382591,2.16666666666667,13.2491283382784,7.85406211247827,765.067428408592,351.491120608568
"102","Aplicativo","8","Cuiabá",0.00268636668905306,7.37477138653565,5.46622626952358,14.3969525567884,11.6025325599869,1256.80922998874,1237.65825891749
"103","Aplicativo","8","Curitiba",0.00134318334452653,13.4885397477013,18.1490740504547,28.1278114148934,26.2018417768675,1701.39707638693,2087.23779670645
"104","Aplicativo","8","Florianópolis",0.00134318334452653,4.49883714369548,0.235702260395516,46.540753255537,32.5834804770761,2068.94656430911,2194.46346900558
"105","Aplicativo","8","Fortaleza",0.00335795836131632,5.64364697017866,2.37346441585572,14.7956571684543,7.37594536313821,1026.64963109785,742.59701448363
"106","Aplicativo","8","Goiânia",0.00335795836131632,9.81987166204418,9.3106868108045,65.7096177222532,124.928116375978,2051.72378678292,2079.3591390426
"107","Aplicativo","8","Maceió",0.00335795836131632,2.82100755661674,1.78885438199983,51.8239907963675,24.1054209670771,1580.56588912633,1532.458435221
"108","Aplicativo","8","Manaus",0.00402955003357958,9.20382828515345,6.37849395901456,15.2966129996166,7.60005922126049,1799.7936782709,2253.317212609
"109","Aplicativo","8","Porto Alegre",0.0073875083948959,6.42063438997314,5.56776436283002,58.4342109592671,170.849411181575,1560.19279481851,1179.73758412161
"110","Aplicativo","8","Recife",0.00805910006715917,4.1696593231272,2.12469051024138,20.2248345579248,11.7677732359108,1011.29507027996,824.177703778779
"111","Aplicativo","8","Rio de Janeiro",0.0114170584284755,4.80243232878195,4.01925512560547,64.6562086873512,94.8935575028967,1869.28208970951,1403.61929930741
"112","Aplicativo","8","Salvador",0.00873069173942243,7.22433695784798,4.15476933921828,25.6037557786638,18.008278109923,1784.96838441882,1182.703910199
"113","Aplicativo","8","São Luís",0.00201477501678979,12.6665603422502,16.2890556304942,33.9133232710877,50.8499673710087,1869.07902153694,2366.09798579856
"114","Aplicativo","8","São Paulo",0.010073875083949,9.42615679062015,8.54790422657312,31.814978056085,32.3080931085036,2380.90373039459,2685.27996364519
"115","Aplicativo","8","Vitória",0.00134318334452653,19.7872000547112,15.3206469257085,16.7540320898074,5.45431866430966,4479.21437709026,4337.704122782
"116","Aplicativo","8","Zona Rural",0.00335795836131632,4.43162361055117,1.83181755520454,28.4329763747301,60.7531984343211,1210.52448274119,477.002921584344
"117","Aplicativo","9","Belo Horizonte",0.00873069173942243,10.2643225366242,9.94708220758451,17.0186503925213,9.37118425108621,2161.21587375044,2173.34277903878
"118","Aplicativo","9","Brasil Urbano",0.0376091336467428,4.79078019990022,6.99147078808628,35.0765467608531,39.6875286300588,1255.47679509247,1603.37050457717
"119","Aplicativo","9","Brasília",0.0120886501007388,6.66325834761399,8.82880016866962,55.2396527549769,59.1096627359535,2044.76513393635,2685.56292087459
"120","Aplicativo","9","Campo Grande",0.00268636668905306,8.13968725776596,6.94088797820033,81.8522416374301,122.994395830579,1357.192462878,742.220393054965
"121","Aplicativo","9","Curitiba",0.00201477501678979,8.04250387302675,4.33333333333333,20.41403936881,14.2393784976733,2372.49928272736,2842.07712951871
"122","Aplicativo","9","Florianópolis",0.00537273337810611,1.93837307209616,3.08059724162042,117.424043481206,111.298417936949,914.609432044323,669.155460028321
"123","Aplicativo","9","Fortaleza",0.00537273337810611,10.0127479719232,13.6660133409462,16.450191516773,10.7345597521011,1650.09968627937,1962.5198240673
"124","Aplicativo","9","Goiânia",0.00268636668905306,8.47629799246283,8.66666666666667,19.1240398961257,19.1862537597451,2269.1574409195,2909.07876570344
"125","Aplicativo","9","Maceió",0.00134318334452653,6.5,3.06412938514171,29.99,28.3691240612043,1817.66,1110.07279364914
"126","Aplicativo","9","Manaus",0.00268636668905306,7.03983260286867,2.50185116648838,16.2070688330865,4.34456629020665,1320.61355880788,408.171266504638
"127","Aplicativo","9","Porto Alegre",0.012760241773002,10.4520524618588,7.63681790108426,33.361255104043,43.9478299517748,2197.94796086456,1588.08277880495
"128","Aplicativo","9","Recife",0.0094022834116857,10.3885683463627,6.76069225057314,24.1762968406976,18.3149814326166,2576.78360247356,2497.94624106716
"129","Aplicativo","9","Rio de Janeiro",0.00805910006715917,5.72357087135381,2.85493842327175,52.0919242131013,48.8680257254134,2568.69147090756,1517.34279043892
"130","Aplicativo","9","Salvador",0.00604432505036938,2.90044279417369,1.78816410438123,76.1570811802791,76.4166685750636,738.625422852667,327.256882654047
"131","Aplicativo","9","São Luís",0.00134318334452653,4.33333333333333,0,12.1298310299159,3.49310749906154,630.751213555627,181.6415899512
"132","Aplicativo","9","São Paulo",0.012760241773002,10.4263187373875,16.1860326924478,42.1705932833625,41.5033322602358,3408.49574732725,4050.35347716628
"133","Aplicativo","9","Vitória",0.0073875083948959,4.51995017787558,4.2014908368965,48.6338279657529,53.3566563922781,1562.06574630968,1889.18605794713
"134","Aplicativo","9","Zona Rural",0.00268636668905306,0.433083278953531,2,36.7316186944252,37.1599832929636,173.308340395331,486.405834806012
"135","Aplicativo","10","Belo Horizonte",0.0181329751511081,7.13011475833663,6.82274560201812,72.7352590971009,112.426715488733,1735.58577965199,1497.87850635243
"136","Aplicativo","10","Brasil Urbano",0.0476830087306917,5.54245985741607,4.93672912293821,56.0825138440157,76.034829987403,1978.48958124174,1652.17441258989
"137","Aplicativo","10","Brasília",0.0120886501007388,9.81356684263504,7.30644704916197,66.0590077065444,176.896624258175,2659.66021864445,3236.09150105655
"138","Aplicativo","10","Campo Grande",0.00671591672263264,6.78341228094195,7.61869046781955,28.5988405489197,23.9872800146244,1459.47898926177,2104.41218616083
"139","Aplicativo","10","Cuiabá",0.00402955003357958,3.98404600433915,5.32395007907141,148.124874997167,155.808463779042,1427.99660810322,808.272350700348
"140","Aplicativo","10","Curitiba",0.00134318334452653,4.33333333333333,0,31.5359429469933,2.36880771697494,1639.86903324365,123.178001282697
"141","Aplicativo","10","Florianópolis",0.00201477501678979,4.53706506860921,4.16777762966912,28.7464529843968,25.6004204067043,596.072302356023,416.088842436324
"142","Aplicativo","10","Fortaleza",0.00805910006715917,6.9338491554726,8.071440277184,27.5440803992252,29.2717534105368,1723.50223935994,2300.01078868352
"143","Aplicativo","10","Goiânia",0.00268636668905306,8.50337250437945,8.66666666666667,19.2022579129893,7.82824533340646,1525.94396582935,816.074617748483
"144","Aplicativo","10","Maceió",0.00604432505036938,2.9449914785845,3.59311756378225,98.3865199702428,95.0443629312123,1009.39786239619,660.129865337958
"145","Aplicativo","10","Manaus",0.00201477501678979,7.03527737866892,6.47502323748154,35.4142344069356,32.9454279973098,2177.62738387655,2051.13556230039
"146","Aplicativo","10","Porto Alegre",0.0141034251175285,11.3389844863629,9.31778750676168,32.5447269284212,85.7640635196817,2312.46497478746,1938.64829006487
"147","Aplicativo","10","Recife",0.0141034251175285,3.45998268500415,2.81248162839385,47.2090195772609,30.0059992116656,1210.0280342751,1303.51951377653
"148","Aplicativo","10","Rio de Janeiro",0.0194761584956347,9.27401578516934,6.65111075084702,38.7148523009274,46.6435442037874,3022.64316239594,2513.02666996212
"149","Aplicativo","10","Salvador",0.0134318334452653,3.8890503912218,3.13833121372132,126.440192500206,181.419481055139,1532.67801463053,1189.17870385803
"150","Aplicativo","10","São Luís",0.00470114170584285,4.9652156141636,3.23751161874077,21.0224617774094,8.7718668263402,1121.9859487376,844.519504209628
"151","Aplicativo","10","São Paulo",0.0201477501678979,9.47704795271013,9.44909058582391,37.4943338005825,80.0572393264697,2695.47497820441,2762.14470027512
"152","Aplicativo","10","Vitória",0.00604432505036938,4.98367660577307,3.32498955721,39.8044106132301,33.1381221993829,1858.72650165352,1170.74689415679
"153","Aplicativo","10","Zona Rural",0.00470114170584285,7.67601208656188,5.87839736284947,53.0951940682512,62.0648211453922,2881.56644090472,2719.08546495219
"154","Táxi","1","Belém",0.00259844093543874,4.12781164342973,3.19543834408148,20.5414428573719,24.1907483904965,804.878419198911,1307.14588282041
"155","Táxi","1","Brasil Urbano",0.099940035978413,4.45934088321947,4.11396868797274,30.2339720172563,82.9038174076584,618.032187696085,1217.77436009759
"156","Táxi","1","Cuiabá",0.000399760143913652,4.33333333333333,0,64.4795913028372,41.1677568006808,3352.93874774754,2140.7233536354
"157","Táxi","1","Fortaleza",0.00199880071956826,5.92591262352443,5.99753035593571,18.873614069448,17.8587046936034,595.890500589311,450.166191533749
"158","Táxi","1","Maceió",0.000999400359784129,4.33333333333333,0,32.2627527566823,37.9960524265351,1677.66314334748,1975.79472617982
"159","Táxi","1","Manaus",0.00479712172696382,5.59199428597515,6.30988221178257,44.7478294665643,114.363740833322,602.772296823443,542.709039402584
"160","Táxi","1","Porto Alegre",0.00139916050369778,5.54371389454129,3.2756920994133,17.21776360965,6.16698840859508,1137.39981994339,711.541853669768
"161","Táxi","1","Recife",0.00299820107935239,6.83567572259855,8.09291283131346,12.3014995117751,8.2848111166215,828.410570009034,963.272992013612
"162","Táxi","1","Rio de Janeiro",0.00219868079152508,6.46921764702437,7.01167856961772,22.7291993766611,32.8156723089884,1357.29630418579,1647.77206278936
"163","Táxi","1","Salvador",0.00179892064761143,7.65394099534312,7.4661788861836,24.3165663024546,63.0585045810635,1062.60375690919,847.80369845331
"164","Táxi","1","São Luís",0.000599640215870478,4.50763952542554,4.16777762966912,37.9860375612559,84.0059521700695,377.220693457946,170.192048384563
"165","Táxi","1","São Paulo",0.000799520287827304,4.33333333333333,0,18.9512199212985,17.8582380616529,985.463435907523,928.628379205948
"166","Táxi","1","Zona Rural",0.0227863282030782,3.1647817435909,2.32994297570582,26.2264839970531,25.9365793719075,742.184498658592,1008.8504648179
"167","Táxi","2","Belém",0.000999400359784129,5.91334738818019,1.93792558049982,11.194410569342,6.10327780786685,819.111457832814,468
"168","Táxi","2","Belo Horizonte",0.000599640215870478,2.86497360609635,2.3094010767585,43.6708993180925,5.77350269189626,1389.87092819862,1085.4185060765
"169","Táxi","2","Brasil Urbano",0.086148311013392,5.16428195127129,5.16169943562081,28.103430411502,60.6095887367711,817.613272876587,1113.91692218367
"170","Táxi","2","Brasília",0.000799520287827304,3.26355661390793,2,33.661769346275,42.6633542985077,1397.25731538958,2405.62242423868
"171","Táxi","2","Campo Grande",0.000599640215870478,4.33333333333333,0,14.7450967369373,19.6299091524473,766.745030320738,1020.75527592726
"172","Táxi","2","Fortaleza",0.00139916050369778,3.80184914505233,1.51185789203691,13.995074724345,15.2225553201882,600.1876804785,802.584515650473
"173","Táxi","2","Maceió",0.00119928043174096,4.07343505037574,2.63663646562279,38.3992313278662,25.998076851952,1621.7657065158,1488.66597999686
"174","Táxi","2","Manaus",0.00299820107935239,8.13487175712742,7.03829284255537,5.91925208385378,1.52069063257455,566.097197915342,512.663604548413
"175","Táxi","2","Porto Alegre",0.000399760143913652,3.14227347131054,2.82842712474619,32.6128336547222,27.5771644662754,838.304249389146,602.454977570938
"176","Táxi","2","Recife",0.00159904057565461,5.29177093473704,3.06412938514171,11.7426771647765,9.25477139916452,706.462972708751,531.571255806783
"177","Táxi","2","Rio de Janeiro",0.000799520287827304,4.33333333333333,0,22.5822299908458,13.9531486888563,1174.27595952398,725.563731820529
"178","Táxi","2","Salvador",0.00199880071956826,4.35043821397655,3.40315757517654,32.824882365109,59.692731736973,623.028051367803,529.38958559206
"179","Táxi","2","São Luís",0.000599640215870478,4.33333333333333,0,21.7139440260684,10,1129.12508935556,520
"180","Táxi","2","São Paulo",0.00119928043174096,2.34651602167181,2.19089023002066,34.5037471826336,17.0039701246503,996.87788078104,1224.40656646393
"181","Táxi","2","Vitória",0.000399760143913652,4.33333333333333,0,40.4975349258161,14.142135623731,2105.87181614244,735.391052434009
"182","Táxi","2","Zona Rural",0.0225864481311213,3.08635820105157,3.08492885905958,27.3758172993904,25.4825600283281,951.291484918189,1707.80484428375
"183","Táxi","3","Belém",0.000599640215870478,5.84216810311451,9.72015851112941,62.8376116530416,101.036297108185,1744.82123797182,2065.46201449781
"184","Táxi","3","Brasil Urbano",0.0681591045372776,4.95970675759792,5.4742978946076,39.0523451518523,95.550657363817,955.516033335328,2056.00214289792
"185","Táxi","3","Brasília",0.000399760143913652,0.333333333333333,0,24.6607696269444,4.24971175493115,98.6430785077776,16.9988470197246
"186","Táxi","3","Curitiba",0.000399760143913652,0.333333333333333,0,54.2420076183125,8.48528137423857,216.96803047325,33.9411254969543
"187","Táxi","3","Fortaleza",0.00159904057565461,3.45855401062757,1.8516401995451,18.9102310352537,17.5284207992131,692.824200560075,720.812190716635
"188","Táxi","3","Maceió",0.00199880071956826,5.60313146541685,2.09319886333847,14.149773835015,15.3246352140742,836.808471130916,719.615205817974
"189","Táxi","3","Manaus",0.00219868079152508,7.76339802263878,6.45387676149191,7.00645631568271,5.04524979109513,611.300386045493,517.915823276331
"190","Táxi","3","Porto Alegre",0.00159904057565461,3.98939823173435,1.41421356237309,40.4227682888967,41.3886263707452,1524.17298033633,755.715379151248
"191","Táxi","3","Recife",0.00199880071956826,5.50338406869794,2.67152335513599,28.637038724286,60.5612866808859,632.194578302972,413.786633155033
"192","Táxi","3","Rio de Janeiro",0.000799520287827304,11.1808297412391,7.6029964853047,12.6184309361911,9.72782421716182,1272.16854971146,778.879053683347
"193","Táxi","3","Salvador",0.00179892064761143,8.48252909340116,8.45923412463023,29.0409000530058,34.2032775846243,1081.83888239356,1184.27530583053
"194","Táxi","3","São Luís",0.000999400359784129,5.08382034428828,2.94769212925789,27.3039970236806,10.3682206766639,1776.22131634145,1378.59348612998
"195","Táxi","3","São Paulo",0.000599640215870478,1.29669302002344,2.3094010767585,20.9652651643068,10,199.46422306004,243.310501211929
"196","Táxi","3","Vitória",0.000599640215870478,4.33333333333333,0,11.7973849515445,5.03322295684717,613.464017480314,261.727593756053
"197","Táxi","3","Zona Rural",0.0231860883469918,3.38364453429068,2.94235103591058,37.3133870768216,46.6656979913029,953.298284848007,1685.561944463
"198","Táxi","4","Belém",0.00159904057565461,7.84104685329877,6.86086208660607,29.9768187129466,32.8882496385216,1749.3432191828,1223.62786126222
"199","Táxi","4","Belo Horizonte",0.000599640215870478,1.75948022287995,2.3094010767585,29.8040985106349,8.08290376865476,735.311850326676,1023.2601493918
"200","Táxi","4","Brasil Urbano",0.0607635418748751,4.3975909782602,4.7394813123818,47.0906672366994,86.5226325258257,888.291866859143,1078.46828587982
"201","Táxi","4","Brasília",0.000799520287827304,1.23206612520552,2,103.079376432114,92.7934144574208,1487.13002618424,2436.97413746364
"202","Táxi","4","Campo Grande",0.000399760143913652,4.33333333333333,0,21.4433218805621,7.77817459305202,1115.05273778923,404.465078838705
"203","Táxi","4","Cuiabá",0.000599640215870478,2.55624033406324,2.3094010767585,28.6259012527371,8.9650711095897,728.519731214495,846.714774171326
"204","Táxi","4","Curitiba",0.000399760143913652,2.53767958354822,2.82842712474619,47.3459000583419,54.7300648638388,522.680753265859,208.737921806269
"205","Táxi","4","Fortaleza",0.00159904057565461,2.46820691001743,2.1380899352994,24.2323513396168,15.1933961218118,938.981202561662,1047.99768265829
"206","Táxi","4","Goiânia",0.000399760143913652,6.5,3.06412938514171,21.075,2.65165042944955,1692.6,981.747054999403
"207","Táxi","4","Maceió",0.00139916050369778,7.0666780839861,6.55138419882661,12.1962167787388,8.36090676330994,831.004094541417,503.903240900945
"208","Táxi","4","Manaus",0.00279832100739556,5.03665443635738,3.92489005002203,19.7222149160043,24.4646877724241,1071.18415417136,1271.13897183364
"209","Táxi","4","Porto Alegre",0.000399760143913652,4.33333333333333,0,9.73505816908516,8.48528137423857,506.223024792428,441.234631460406
"210","Táxi","4","Recife",0.00179892064761143,3.7985317473753,2.48203421152096,24.398500486745,21.2896688560438,582.44622585838,446.073735808081
"211","Táxi","4","Rio de Janeiro",0.00299820107935239,6.42813299770807,7.83203298899722,26.2689059646455,24.5825621121965,2057.48695336999,2731.36577594922
"212","Táxi","4","Salvador",0.00219868079152508,7.55924355945679,5.54649766642305,13.5563391049615,8.35110226801882,1141.54643522635,1027.39791353072
"213","Táxi","4","São Luís",0.000999400359784129,4.33333333333333,0,19.6504586028189,7.73304597167248,1021.82384734658,402.118390526969
"214","Táxi","4","São Paulo",0.00119928043174096,1.98682422031021,2.19089023002066,37.2040765021691,34.9748719320981,351.464228656665,199.673399997763
"215","Táxi","4","Vitória",0.000599640215870478,4.33333333333333,0,18.897184023155,21.749842145021,982.653569204058,1130.99179154109
